EpNum	EpSteps	Reward	ener
1179	15	91	631.9391052
1180	16	89	726.3391052
1181	10	94	371.9391052
1182	18	14	427.2
1183	18	15	639.8782105
1184	12	95	433.5391052
1185	18	15	427.2
1186	18	14	575.9391052
1187	18	4	257.6
1188	18	14	830.3391052
1189	18	14	427.2
1190	18	56	491.1391052
1191	13	92	485.5391052
1192	18	88	703.1391052
1193	18	14	427.2
1194	18	14	427.2
1195	18	14	512
1196	18	14	512
1197	18	15	427.2
1198	18	14	427.2
1199	18	4	257.6
1200	18	14	427.2
1201	18	14	512
1202	18	14	491.1391052
1203	7	99	300.7391052
1204	18	26	491.1391052
1205	18	14	427.2
1206	18	14	427.2
1207	10	95	287.1391052
1208	18	14	427.2
1209	18	14	491.1391052
1210	18	14	427.2
1211	18	14	384.8
1212	18	14	384.8
1213	18	15	469.6
1214	18	45	703.1391052
1215	18	14	788.6173157
1216	12	95	433.5391052
1217	18	14	512
1218	18	15	427.2
1219	18	14	342.4
1220	18	15	342.4
1221	18	14	427.2
1222	18	14	575.9391052
1223	18	14	384.8
1224	18	14	555.0782105
1225	18	14	575.9391052
1226	18	15	660.7391052
1227	18	14	767.0782105
1228	17	89	651.1391052
1229	18	14	427.2
1230	15	90	568.6782105
1231	18	14	342.4
1232	18	14	427.2
1233	18	15	575.9391052
1234	18	15	427.2
1235	18	14	427.2
1236	12	93	497.4782105
1237	18	14	427.2
1238	18	15	491.1391052
1239	13	92	698.2173157
1240	9	95	362.3391052
1241	9	95	362.3391052
1242	18	14	384.8
1243	18	15	682.2782105
1244	18	14	384.8
1245	11	95	423.9391052
1246	18	14	384.8
1247	18	14	469.6
1248	18	14	384.8
1249	18	14	363.9391052
1250	18	14	469.6
1251	18	15	533.5391052
1252	18	14	427.2
1253	18	14	427.2
1254	18	25	555.0782105
1255	18	15	469.6
1256	18	14	512
1257	18	14	448.7391052
1258	18	14	533.5391052
1259	18	15	427.2
1260	18	14	427.2
1261	18	14	427.2
1262	18	14	619.0173157
1263	18	14	448.7391052
1264	18	14	448.7391052
1265	18	15	533.5391052
1266	18	14	427.2
1267	18	14	660.7391052
1268	18	14	724.6782105
1269	18	14	746.8955262
1270	18	14	448.7391052
1271	18	25	491.1391052
1272	18	14	703.1391052
1273	18	15	427.2
1274	17	88	502.4
1275	18	14	491.1391052
1276	18	25	534.2173157
1277	18	14	787.9391052
1278	18	25	682.956421
1279	18	14	469.6
1280	18	15	384.8
1281	18	14	469.6
1282	18	14	448.7391052
1283	18	15	554.4
1284	18	14	427.2
1285	18	14	427.2
1286	18	15	491.1391052
1287	18	14	427.2
1288	18	14	427.2
1289	18	15	533.5391052
1290	18	15	555.0782105
1291	18	15	363.9391052
1292	18	14	469.6
1293	18	25	533.5391052
1294	18	14	469.6
1295	18	14	342.4
1296	18	25	555.0782105
1297	18	-7	257.6
1298	18	14	406.3391052
1299	18	14	427.2
1300	18	88	724.6782105
1301	18	14	342.4
1302	18	14	469.6
1303	18	15	342.4
1304	18	14	491.1391052
1305	18	14	597.4782105
1306	18	14	427.2
1307	18	26	703.8173157
1308	18	14	427.2
1309	18	14	597.4782105
1310	18	14	597.4782105
1311	18	14	682.2782105
1312	18	14	639.8782105
1313	15	89	526.2782105
1314	18	14	555.0782105
1315	18	15	427.2
1316	18	14	448.7391052
1317	18	26	491.1391052
1318	18	14	427.2
1319	18	-7	257.6
1320	18	15	618.3391052
1321	18	14	639.2
1322	18	15	384.8
1323	18	15	448.7391052
1324	16	90	471.9391052
1325	18	25	491.1391052
1326	18	14	427.2
1327	18	14	448.7391052
1328	18	15	363.9391052
1329	18	14	533.5391052
1330	18	15	300
1331	12	94	519.0173157
1332	18	25	597.4782105
1333	11	95	339.1391052
1334	18	14	448.7391052
1335	12	93	455.0782105
1336	18	76	555.0782105
1337	18	14	300
1338	18	14	448.7391052
1339	18	14	533.5391052
1340	18	14	660.7391052
1341	18	14	427.2
1342	18	15	470.2782105
1343	15	89	631.9391052
1344	18	45	618.3391052
1345	18	15	660.7391052
1346	18	14	618.3391052
1347	18	14	703.1391052
1348	18	14	660.7391052
1349	18	14	640.556421
1350	18	14	384.8
1351	18	14	363.9391052
1352	18	15	363.9391052
1353	18	76	470.2782105
1354	18	14	363.9391052
1355	18	25	619.0173157
1356	17	89	503.0782105
1357	11	93	317.6
1358	16	89	642.2173157
1359	18	14	555.0782105
1360	18	14	363.9391052
1361	18	14	363.9391052
1362	18	14	363.9391052
1363	16	88	599.8173157
1364	18	15	363.9391052
1365	18	14	363.9391052
1366	18	14	300
1367	18	15	640.556421
1368	18	35	703.8173157
1369	18	25	533.5391052
1370	12	93	497.4782105
1371	18	14	448.7391052
1372	9	97	404.7391052
1373	18	14	618.3391052
1374	18	26	533.5391052
1375	18	26	491.1391052
1376	18	15	575.9391052
1377	18	14	533.5391052
1378	18	47	533.5391052
1379	18	46	491.1391052
1380	18	14	491.8173157
1381	18	15	448.7391052
1382	18	14	448.7391052
1383	18	15	619.0173157
1384	18	25	619.0173157
1385	18	14	660.7391052
1386	18	14	575.9391052
1387	18	14	575.9391052
1388	18	14	682.2782105
1389	18	55	618.3391052
1390	18	14	619.0173157
1391	17	87	545.4782105
1392	18	15	639.8782105
1393	18	14	491.1391052
1394	18	14	618.3391052
1395	18	88	639.8782105
1396	11	94	444.8
1397	18	15	427.2
1398	18	15	427.2
1399	18	14	618.3391052
1400	11	93	423.9391052
1401	18	35	660.7391052
1402	18	14	342.4
1403	18	36	534.2173157
1404	18	14	469.6
1405	18	25	321.5391052
1406	12	93	497.4782105
1407	18	14	533.5391052
1408	18	14	575.9391052
1409	18	14	575.9391052
1410	18	15	448.7391052
1411	18	14	618.3391052
1412	18	36	491.1391052
1413	18	15	533.5391052
1414	18	14	469.6
1415	18	15	469.6
1416	10	95	392.8
1417	18	15	575.9391052
1418	18	15	448.7391052
1419	18	25	555.0782105
1420	18	15	469.6
1421	18	55	660.7391052
1422	18	14	406.3391052
1423	18	14	639.8782105
1424	18	14	512
1425	18	14	682.956421
1426	18	15	491.1391052
1427	12	94	433.5391052
1428	12	94	433.5391052
1429	18	14	448.7391052
1430	9	96	404.7391052
1431	18	14	448.7391052
1432	11	95	423.9391052
1433	14	91	452.7391052
1434	18	15	427.2
1435	18	15	512
1436	18	46	554.4
1437	18	14	427.2
1438	18	14	469.6
1439	18	15	491.1391052
1440	18	15	512
1441	18	14	491.1391052
1442	18	15	555.0782105
1443	18	15	470.2782105
1444	18	15	384.8
1445	18	76	639.8782105
1446	18	67	575.9391052
1447	18	4	342.4
1448	18	14	257.6
1449	18	15	448.7391052
1450	18	15	257.6
1451	18	15	300
1452	18	14	703.8173157
1453	18	15	406.3391052
1454	18	14	470.2782105
1455	18	14	619.0173157
1456	18	14	661.4173157
1457	18	14	363.9391052
1458	18	15	427.8782105
1459	18	15	384.8
1460	18	14	363.9391052
1461	18	14	406.3391052
1462	18	14	363.9391052
1463	18	14	363.9391052
1464	18	14	363.9391052
1465	18	14	342.4
1466	18	14	533.5391052
1467	18	14	555.0782105
1468	18	15	512.6782105
1469	18	14	257.6
1470	18	47	639.2
1471	18	14	533.5391052
1472	18	15	448.7391052
1473	18	14	575.9391052
1474	18	15	491.1391052
1475	18	14	555.0782105
1476	18	14	533.5391052
1477	18	14	512.6782105
1478	18	25	512
1479	18	15	555.0782105
1480	18	14	385.4782105
1481	18	15	596.8
1482	18	14	512
1483	18	15	406.3391052
1484	18	15	448.7391052
1485	18	15	491.8173157
1486	18	14	597.4782105
1487	17	87	630.2782105
1488	16	90	578.2782105
1489	18	14	491.1391052
1490	18	14	618.3391052
1491	18	14	555.0782105
1492	18	14	639.8782105
1493	18	14	448.7391052
1494	18	14	555.0782105
1495	18	14	555.0782105
1496	18	14	512.6782105
1497	18	26	512.6782105
1498	18	14	512
1499	18	14	427.2
1500	18	14	470.2782105
1501	18	14	470.2782105
1502	18	14	257.6
1503	18	14	491.1391052
1504	18	14	406.3391052
1505	18	46	618.3391052
1506	18	14	618.3391052
1507	18	14	555.0782105
1508	18	14	512.6782105
1509	18	88	555.0782105
1510	18	14	470.2782105
1511	18	15	470.2782105
1512	18	14	448.7391052
1513	18	15	469.6
1514	18	35	406.3391052
1515	18	15	363.9391052
1516	18	15	384.8
1517	18	15	257.6
1518	18	15	491.1391052
1519	18	15	427.8782105
1520	18	14	363.9391052
1521	18	14	448.7391052
1522	18	14	575.9391052
1523	18	47	512.6782105
1524	18	14	427.2
1525	18	14	363.9391052
1526	14	93	367.9391052
1527	10	96	350.4
1528	11	95	339.1391052
1529	18	56	512.6782105
1530	18	25	512.6782105
1531	18	25	406.3391052
1532	18	15	448.7391052
1533	10	95	329.5391052
1534	12	93	348.7391052
1535	18	15	384.8
1536	18	14	342.4
1537	10	96	329.5391052
1538	11	95	423.9391052
1539	18	14	682.2782105
1540	18	14	682.2782105
1541	14	92	346.4
1542	13	95	443.1391052
1543	10	95	308
1544	18	14	427.2
1545	18	15	342.4
1546	18	14	257.6
1547	18	15	342.4
1548	18	25	491.1391052
1549	18	14	533.5391052
1550	18	14	575.9391052
1551	11	96	360
1552	18	14	427.2
1553	18	14	406.3391052
1554	12	93	433.5391052
1555	12	93	348.7391052
1556	18	14	555.0782105
1557	17	89	396.7391052
1558	18	14	384.8
1559	18	14	342.4
1560	18	14	427.2
1561	18	15	469.6
1562	18	15	342.4
1563	18	14	470.2782105
1564	12	93	348.7391052
1565	18	15	257.6
1566	18	14	300
1567	18	3	554.4
1568	18	14	342.4
1569	9	95	362.3391052
1570	15	92	377.5391052
1571	18	14	342.4
1572	18	15	300
1573	18	4	363.9391052
1574	18	15	576.6173157
1575	18	14	300
1576	18	14	342.4
1577	18	14	342.4
1578	18	14	342.4
1579	18	15	469.6
1580	18	14	342.4
1581	18	15	257.6
1582	18	15	363.9391052
1583	7	98	279.2
1584	18	14	342.4
1585	18	15	470.2782105
1586	18	14	342.4
1587	11	95	339.1391052
1588	18	56	363.9391052
1589	18	77	469.6
1590	14	90	452.7391052
1591	12	92	348.7391052
1592	12	94	348.7391052
1593	7	97	279.2
1594	18	15	342.4
1595	9	95	298.4
1596	8	96	310.3391052
1597	7	97	279.2
1598	18	15	342.4
1599	18	14	427.2
1600	18	14	575.9391052
1601	9	95	298.4
1602	8	97	288.8
1603	8	97	288.8
1604	8	96	288.8
1605	18	15	406.3391052
1606	18	15	342.4
1607	18	15	427.2
1608	7	98	279.2
1609	10	95	435.2
1610	8	97	331.2
1611	7	97	279.2
1612	7	97	279.2
1613	7	98	279.2
1614	7	97	279.2
1615	7	97	279.2
1616	7	97	279.2
1617	18	15	300
1618	7	97	279.2
1619	7	97	279.2
1620	7	97	279.2
1621	18	15	257.6
1622	7	97	279.2
1623	7	97	279.2
1624	8	97	288.8
1625	8	96	288.8
1626	8	97	288.8
1627	9	97	383.2
1628	7	97	279.2
1629	7	97	279.2
1630	7	97	279.2
1631	8	97	288.8
1632	7	97	279.2
1633	18	15	342.4
1634	14	90	367.9391052
1635	9	96	383.2
1636	7	97	279.2
1637	9	96	383.2
1638	8	96	373.6
1639	8	96	373.6
1640	8	96	373.6
1641	9	95	383.2
1642	9	95	383.2
1643	10	94	392.8
1644	10	94	392.8
1645	13	91	421.6
1646	13	91	421.6
1647	12	93	412
1648	10	95	392.8
1649	9	95	383.2
1650	11	93	402.4
1651	8	96	373.6
1652	7	97	279.2
1653	7	97	279.2
1654	11	95	360
1655	8	96	288.8
1656	7	98	279.2
1657	7	97	279.2
1658	10	96	350.4
1659	7	97	279.2
1660	18	15	428.556421
1661	7	97	279.2
1662	7	97	279.2
1663	18	76	639.8782105
1664	7	98	279.2
1665	7	97	279.2
1666	7	97	279.2
1667	7	97	279.2
1668	7	97	279.2
1669	7	97	279.2
1670	8	96	288.8
1671	7	97	279.2
1672	8	96	373.6
1673	8	97	288.8
1674	8	96	373.6
1675	7	98	279.2
1676	7	98	279.2
1677	8	96	288.8
1678	7	97	279.2
1679	7	97	279.2
1680	8	96	373.6
1681	7	98	279.2
1682	7	98	279.2
1683	7	97	279.2
1684	7	97	279.2
1685	7	98	279.2
1686	8	97	288.8
1687	7	97	279.2
1688	8	97	288.8
1689	8	97	288.8
1690	8	96	288.8
1691	7	97	279.2
1692	7	97	279.2
1693	7	97	279.2
1694	11	94	317.6
1695	18	77	427.2
1696	7	97	279.2
1697	16	90	387.1391052
1698	7	97	279.2
1699	9	96	340.8
1700	6	98	269.6
1701	7	97	279.2
1702	8	98	288.8
1703	7	97	279.2
1704	13	94	443.1391052
1705	7	97	279.2
1706	7	97	279.2
1707	6	98	269.6
1708	9	97	340.8
1709	8	96	288.8
1710	7	98	279.2
1711	12	94	327.2
1712	7	97	279.2
1713	7	97	279.2
1714	7	97	279.2
1715	7	97	279.2
1716	8	97	288.8
1717	7	97	279.2
1718	9	96	298.4
1719	7	97	279.2
1720	8	97	288.8
1721	7	97	279.2
1722	7	98	279.2
1723	7	97	279.2
1724	7	97	279.2
1725	7	98	279.2
1726	7	97	279.2
1727	8	97	288.8
1728	7	97	279.2
1729	7	97	279.2
1730	7	98	279.2
1731	7	97	279.2
1732	8	97	288.8
1733	7	97	279.2
1734	7	97	279.2
1735	7	98	279.2
1736	7	98	279.2
1737	9	97	340.8
1738	8	97	288.8
1739	7	97	279.2
1740	13	93	336.8
1741	7	97	279.2
1742	7	98	279.2
1743	7	98	279.2
1744	7	97	279.2
1745	7	97	279.2
1746	7	97	279.2
1747	7	97	279.2
1748	7	97	279.2
1749	13	92	336.8
1750	9	96	298.4
1751	7	98	279.2
1752	7	98	279.2
1753	7	97	279.2
1754	9	95	298.4
1755	7	97	279.2
1756	9	96	298.4
1757	7	97	279.2
1758	6	98	269.6
1759	6	98	269.6
1760	8	96	373.6
1761	6	98	269.6
1762	6	98	269.6
1763	6	98	269.6
1764	8	98	310.3391052
1765	6	98	269.6
1766	6	98	269.6
1767	6	98	269.6
1768	7	98	279.2
1769	7	98	279.2
1770	6	98	269.6
1771	8	97	288.8
1772	7	97	279.2
1773	6	98	269.6
1774	8	97	288.8
1775	8	97	288.8
1776	9	96	383.2
1777	6	98	269.6
1778	7	97	279.2
1779	6	98	269.6
1780	8	97	288.8
1781	7	98	279.2
1782	7	97	279.2
1783	6	98	269.6
1784	6	98	269.6
1785	7	98	279.2
1786	6	98	269.6
1787	6	98	269.6
1788	6	98	269.6
1789	7	97	279.2
1790	8	96	288.8
1791	18	76	491.1391052
1792	8	97	288.8
1793	6	98	269.6
1794	6	98	269.6
1795	6	98	269.6
1796	6	98	269.6
1797	6	98	269.6
1798	8	97	288.8
1799	6	98	269.6
1800	7	98	279.2
1801	6	98	269.6
1802	7	98	279.2
1803	7	97	279.2
1804	6	98	269.6
1805	7	98	279.2
1806	6	98	269.6
1807	9	97	340.8
1808	6	98	269.6
1809	6	98	269.6
1810	13	94	379.2
1811	6	98	269.6
1812	8	97	288.8
1813	6	98	269.6
1814	6	98	269.6
1815	6	98	269.6
1816	6	98	269.6
1817	6	98	269.6
1818	18	66	427.2
1819	7	98	279.2
1820	7	98	279.2
1821	6	98	269.6
1822	6	98	269.6
1823	6	98	269.6
1824	7	98	279.2
1825	6	98	269.6
1826	7	98	279.2
1827	6	98	269.6
1828	7	98	279.2
1829	6	98	269.6
1830	6	98	269.6
1831	18	76	427.2
1832	6	98	269.6
1833	6	98	269.6
1834	6	98	269.6
1835	7	97	279.2
1836	7	97	279.2
1837	6	99	269.6
1838	7	98	279.2
1839	6	98	269.6
1840	6	98	269.6
1841	8	97	288.8
1842	7	98	279.2
1843	7	97	279.2
1844	8	96	373.6
1845	6	98	269.6
1846	7	97	279.2
1847	8	97	416.6782105
1848	6	98	269.6
1849	6	98	269.6
1850	6	98	269.6
1851	12	93	412
1852	6	98	269.6
1853	7	98	279.2
1854	7	98	279.2
1855	8	97	288.8
1856	7	97	279.2
1857	6	98	269.6
1858	7	98	279.2
1859	6	98	269.6
1860	9	96	340.8
1861	7	97	279.2
1862	8	97	288.8
1863	6	98	269.6
1864	6	98	269.6
1865	6	98	269.6
1866	6	98	269.6
1867	7	98	279.2
1868	7	97	279.2
1869	6	98	269.6
1870	6	98	269.6
1871	6	98	269.6
1872	18	76	533.5391052
1873	7	99	279.2
1874	8	97	288.8
1875	7	98	279.2
1876	6	98	269.6
1877	6	98	269.6
1878	7	98	279.2
1879	6	98	269.6
1880	6	98	269.6
1881	6	98	269.6
1882	6	98	269.6
1883	7	98	279.2
1884	6	98	269.6
1885	6	99	269.6
1886	6	99	269.6
1887	8	97	288.8
1888	9	96	298.4
1889	7	98	279.2
1890	6	98	269.6
1891	6	98	269.6
1892	7	98	279.2
1893	6	98	269.6
1894	18	56	427.2
1895	12	93	327.2
1896	6	98	269.6
1897	6	98	269.6
1898	7	98	279.2
1899	8	97	288.8
1900	6	98	269.6
1901	12	93	391.1391052
1902	6	98	269.6
1903	6	98	269.6
1904	7	98	279.2
1905	18	77	427.2
1906	7	98	279.2
1907	7	98	279.2
1908	6	98	269.6
1909	6	98	269.6
1910	18	55	427.2
1911	6	98	269.6
1912	18	77	555.0782105
1913	7	97	279.2
1914	6	98	269.6
1915	9	96	298.4
1916	9	96	298.4
1917	6	98	269.6
1918	12	95	369.6
1919	10	94	329.5391052
1920	7	97	407.0782105
1921	6	98	269.6
1922	6	98	291.1391052
1923	6	98	269.6
1924	7	98	279.2
1925	6	98	269.6
1926	15	90	440.8
1927	18	77	427.2
1928	6	98	269.6
1929	6	98	269.6
1930	7	98	279.2
1931	6	98	269.6
1932	7	98	279.2
1933	6	98	269.6
1934	6	98	269.6
1935	6	98	269.6
1936	7	97	279.2
1937	18	77	427.2
1938	6	98	269.6
1939	6	98	269.6
1940	6	98	269.6
1941	18	66	427.2
1942	14	92	388.8
1943	7	97	279.2
1944	7	98	279.2
1945	6	98	269.6
1946	6	98	269.6
1947	6	98	269.6
1948	7	97	279.2
1949	8	97	288.8
1950	7	98	279.2
1951	7	98	279.2
1952	18	76	427.2
1953	7	98	279.2
1954	18	55	427.2
1955	8	97	288.8
1956	6	98	269.6
1957	7	98	279.2
1958	8	97	288.8
1959	6	98	269.6
1960	7	98	279.2
1961	6	98	269.6
1962	6	98	269.6
1963	6	98	269.6
1964	7	97	279.2
1965	9	96	298.4
1966	6	98	269.6
1967	18	77	427.2
1968	6	98	269.6
1969	6	98	269.6
1970	6	98	269.6
1971	6	98	269.6
1972	6	98	269.6
1973	6	98	269.6
1974	6	98	269.6
1975	6	98	269.6
1976	6	98	269.6
1977	13	94	358.3391052
1978	6	98	269.6
1979	6	98	269.6
1980	8	97	288.8
1981	18	76	575.9391052
1982	7	98	279.2
1983	6	98	269.6
1984	6	98	269.6
1985	6	98	269.6
1986	6	98	269.6
1987	18	76	512
1988	18	76	639.8782105
1989	6	98	269.6
1990	18	66	427.2
1991	10	95	308
1992	6	98	269.6
1993	6	98	269.6
1994	6	98	269.6
1995	6	98	269.6
1996	7	97	279.2
1997	6	98	269.6
1998	6	98	269.6
1999	6	98	269.6
2000	6	98	269.6
2001	6	98	269.6
2002	6	98	269.6
2003	6	98	269.6
2004	11	95	360
2005	6	98	269.6
2006	6	98	269.6
2007	6	98	269.6
2008	6	98	269.6
2009	10	95	308
2010	7	98	279.2
2011	7	97	279.2
2012	6	98	269.6
2013	6	98	269.6
2014	6	98	269.6
2015	7	98	279.2
2016	6	98	269.6
2017	7	98	279.2
2018	7	98	279.2
2019	6	98	269.6
2020	18	87	533.5391052
2021	10	95	308
2022	6	98	269.6
2023	6	98	269.6
2024	12	94	412
2025	6	98	269.6
2026	8	96	288.8
2027	8	97	288.8
2028	6	98	269.6
2029	6	98	269.6
2030	6	98	269.6
2031	6	98	269.6
2032	6	98	269.6
2033	6	98	269.6
2034	7	98	279.2
2035	6	98	269.6
2036	6	98	269.6
2037	9	96	298.4
2038	6	98	269.6
2039	6	98	269.6
2040	6	98	269.6
2041	6	98	269.6
2042	7	98	279.2
2043	6	99	269.6
2044	6	98	269.6
2045	6	98	269.6
2046	18	76	427.2
2047	7	98	279.2
2048	6	98	269.6
2049	8	97	288.8
2050	7	98	279.2
2051	6	98	269.6
2052	7	98	279.2
2053	18	66	512
2054	6	98	269.6
2055	8	97	373.6
2056	7	98	279.2
2057	10	96	350.4
2058	6	98	269.6
2059	6	98	269.6
2060	6	98	269.6
2061	6	98	269.6
2062	6	98	269.6
2063	8	97	288.8
2064	6	98	269.6
2065	6	98	269.6
2066	10	96	329.5391052
2067	6	98	269.6
2068	18	76	427.2
2069	6	98	269.6
2070	7	98	279.2
2071	6	98	269.6
2072	8	96	288.8
2073	12	93	412
2074	6	98	269.6
2075	15	90	440.8
2076	8	97	288.8
2077	6	98	269.6
2078	7	98	279.2
2079	6	98	269.6
2080	6	98	269.6
2081	6	98	269.6
2082	6	98	269.6
2083	18	76	427.2
2084	18	66	427.2
2085	7	98	279.2
2086	6	98	269.6
2087	6	98	269.6
2088	6	98	269.6
2089	6	98	269.6
2090	6	98	269.6
2091	7	97	279.2
2092	6	98	269.6
2093	6	98	269.6
2094	18	76	427.2
2095	6	98	269.6
2096	18	76	427.2
2097	8	97	288.8
2098	6	98	269.6
2099	7	97	300.7391052
2100	6	98	269.6
2101	7	98	279.2
2102	6	98	269.6
2103	7	98	279.2
2104	18	67	427.2
2105	6	98	269.6
2106	9	96	298.4
2107	8	97	288.8
2108	6	98	269.6
2109	7	98	279.2
2110	6	98	269.6
2111	7	98	279.2
2112	6	98	269.6
2113	7	98	279.2
2114	6	98	291.1391052
2115	16	90	514.3391052
2116	6	98	269.6
2117	6	98	269.6
2118	7	98	279.2
2119	18	66	427.2
2120	6	98	269.6
2121	6	98	269.6
2122	6	98	269.6
2123	6	98	269.6
2124	6	98	269.6
2125	10	96	350.4
2126	7	98	279.2
2127	7	97	279.2
2128	6	98	269.6
2129	14	90	622.3391052
2130	7	98	279.2
2131	18	66	427.2
2132	6	98	269.6
2133	6	98	269.6
2134	16	89	387.1391052
2135	8	96	310.3391052
2136	6	98	269.6
2137	6	98	269.6
2138	8	97	373.6
2139	7	98	279.2
2140	18	76	427.2
2141	18	88	469.6
2142	12	93	327.2
2143	6	98	269.6
2144	18	76	427.2
2145	7	98	279.2
2146	18	76	427.2
2147	9	96	319.9391052
2148	7	98	279.2
2149	7	97	279.2
2150	7	97	279.2
2151	7	98	279.2
2152	15	89	377.5391052
2153	6	98	291.1391052
2154	5	99	260.6782105
2155	6	99	291.1391052
2156	6	98	291.1391052
2157	9	97	340.8
2158	11	93	339.1391052
2159	6	98	291.1391052
2160	13	91	443.1391052
2161	6	98	269.6
2162	6	98	291.1391052
2163	6	98	291.1391052
2164	12	94	348.7391052
2165	14	90	367.9391052
2166	13	91	358.3391052
2167	12	92	348.7391052
2168	7	98	279.2
2169	7	98	300.7391052
2170	11	94	445.4782105
2171	7	98	279.2
2172	6	98	291.1391052
2173	6	98	291.1391052
2174	6	98	291.1391052
2175	7	98	279.2
2176	6	98	291.1391052
2177	7	98	279.2
2178	18	76	427.2
2179	18	67	427.2
2180	8	96	288.8
2181	13	91	358.3391052
2182	18	76	427.2
2183	18	87	406.3391052
2184	16	88	387.1391052
2185	7	98	279.2
2186	14	91	367.9391052
2187	8	97	288.8
2188	18	56	448.7391052
2189	7	98	279.2
2190	5	99	260.6782105
2191	7	98	279.2
2192	6	98	269.6
2193	7	98	279.2
2194	11	93	403.0782105
2195	7	98	279.2
2196	13	91	358.3391052
2197	18	77	512
2198	6	99	291.1391052
2199	6	98	291.1391052
2200	6	99	291.1391052
2201	6	98	291.1391052
2202	6	98	291.1391052
2203	5	99	260.6782105
2204	7	98	279.2
2205	12	92	348.7391052
2206	6	98	291.1391052
2207	15	90	631.9391052
2208	6	99	291.1391052
2209	6	98	291.1391052
2210	7	98	279.2
2211	7	99	300.7391052
2212	6	99	291.1391052
2213	12	93	348.7391052
2214	14	90	452.7391052
2215	7	98	300.7391052
2216	12	93	369.6
2217	7	97	279.2
2218	6	98	291.1391052
2219	7	98	279.2
2220	6	98	291.1391052
2221	7	98	279.2
2222	6	98	291.1391052
2223	6	98	291.1391052
2224	6	99	291.1391052
2225	6	98	291.1391052
2226	6	98	291.1391052
2227	11	94	317.6
2228	6	98	291.1391052
2229	18	58	427.2
2230	6	99	291.1391052
2231	7	97	279.2
2232	6	98	291.1391052
2233	6	99	291.1391052
2234	8	97	288.8
2235	6	98	291.1391052
2236	18	57	491.1391052
2237	7	98	343.1391052
2238	7	99	300.7391052
2239	6	98	291.1391052
2240	18	55	470.2782105
2241	6	98	291.1391052
2242	7	98	279.2
2243	7	99	300.7391052
2244	8	97	288.8
2245	6	98	291.1391052
2246	18	76	534.2173157
2247	6	98	291.1391052
2248	7	98	300.7391052
2249	6	99	291.1391052
2250	8	97	352.7391052
2251	6	99	291.1391052
2252	18	76	745.5391052
2253	7	98	322.2782105
2254	6	99	291.1391052
2255	7	98	279.2
2256	6	98	291.1391052
2257	7	98	279.2
2258	7	98	279.2
2259	18	76	555.0782105
2260	6	98	291.1391052
2261	7	98	279.2
2262	7	97	279.2
2263	6	99	291.1391052
2264	7	98	279.2
2265	7	98	279.2
2266	6	98	291.1391052
2267	6	99	291.1391052
2268	8	98	310.3391052
2269	7	98	300.7391052
2270	9	95	383.8782105
2271	7	98	279.2
2272	18	76	575.9391052
2273	10	96	478.2782105
2274	7	97	279.2
2275	7	98	279.2
2276	7	98	279.2
2277	8	97	288.8
2278	6	98	291.1391052
2279	7	98	279.2
2280	8	96	395.1391052
2281	6	98	291.1391052
2282	6	99	291.1391052
2283	6	98	291.1391052
2284	7	97	279.2
2285	18	76	830.3391052
2286	8	97	288.8
2287	9	96	340.8
2288	6	98	291.1391052
2289	7	98	279.2
2290	7	97	279.2
2291	6	98	291.1391052
2292	6	99	291.1391052
2293	6	98	269.6
2294	10	96	329.5391052
2295	7	98	279.2
2296	6	98	291.1391052
2297	7	98	279.2
2298	6	98	291.1391052
2299	6	99	291.1391052
2300	18	79	491.1391052
2301	6	98	291.1391052
2302	6	98	291.1391052
2303	6	98	291.1391052
2304	14	91	431.2
2305	6	98	291.1391052
2306	6	98	291.1391052
2307	7	98	279.2
2308	13	92	506.4
2309	7	98	279.2
2310	6	98	291.1391052
2311	7	98	300.7391052
2312	7	99	300.7391052
2313	6	99	291.1391052
2314	6	98	291.1391052
2315	15	90	716.7391052
2316	18	76	745.5391052
2317	6	98	291.1391052
2318	6	98	291.1391052
2319	7	98	279.2
2320	6	98	291.1391052
2321	5	99	260.6782105
2322	7	98	279.2
2323	6	98	291.1391052
2324	6	98	291.1391052
2325	14	91	664.7391052
2326	6	98	291.1391052
2327	18	76	809.4782105
2328	6	98	291.1391052
2329	7	98	300.7391052
2330	6	99	291.1391052
2331	6	99	291.1391052
2332	7	98	343.1391052
2333	7	98	343.1391052
2334	6	98	291.1391052
2335	6	98	291.1391052
2336	7	98	343.1391052
2337	6	98	291.1391052
2338	6	98	291.1391052
2339	9	99	319.9391052
2340	6	98	291.1391052
2341	6	98	269.6
2342	7	98	279.2
2343	8	97	288.8
2344	6	98	269.6
2345	7	97	279.2
2346	7	97	279.2
2347	6	98	269.6
2348	9	96	298.4
2349	9	97	319.9391052
2350	18	76	406.3391052
2351	7	97	279.2
2352	6	99	291.1391052
2353	7	98	300.7391052
2354	6	98	291.1391052
2355	6	98	269.6
2356	18	76	660.7391052
2357	7	98	279.2
2358	18	66	427.2
2359	6	98	269.6
2360	6	98	269.6
2361	8	97	288.8
2362	7	97	343.1391052
2363	7	98	279.2
2364	6	98	269.6
2365	7	98	279.2
2366	8	96	288.8
2367	9	96	298.4
2368	7	97	364.6782105
2369	7	99	300.7391052
2370	10	97	329.5391052
2371	18	76	575.9391052
2372	7	98	300.7391052
2373	8	96	395.1391052
2374	6	98	291.1391052
